filepath,churn,num_commits,sloc,bugs,enhancements,blocker_sev_bugs,major_sev_bugs,minor_sev_bugs,critical_sev_bugs,normal_sev_bugs,trivial_sev_bugs,regressions,vulnerabilities
modules/cache/mod_cache.imp,12,1,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/fcgi_protocol.h,3,1,0,0,0,0,0,0,0,0,0,0,0
support/Makefile.in,61,8,0,0,0,0,0,0,0,0,0,0,0
build/rules.mk.in,100,5,0,0,0,0,0,0,0,0,0,0,0
test/Makefile.in,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/lua/NWGNUmakefile,24,8,0,0,0,0,0,0,0,0,0,0,0
modules/debugging/NWGNUmodbucketeer,6,2,0,0,0,0,0,0,0,0,0,0,0
modules/debugging/NWGNUmoddumpio,6,2,0,0,0,0,0,0,0,0,0,0,0
modules/debugging/NWGNUmakefile,3,1,0,0,0,0,0,0,0,0,0,0,0
support/NWGNUmakefile,5,1,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/balancers/mod_lbmethod_bybusyness.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/balancers/mod_lbmethod_byrequests.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/balancers/mod_lbmethod_bytraffic.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/balancers/mod_lbmethod_heartbeat.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/examples/mod_lbmethod_rr.dsp,40,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_ajp.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_balancer.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_connect.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_express.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_fcgi.dsp,44,3,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_ftp.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_http.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_scgi.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_serf.dsp,32,2,0,0,0,0,0,0,0,0,0,0,0
INSTALL,182,8,0,0,0,0,0,0,0,0,0,0,0
build/special.mk,18,4,0,0,0,0,0,0,0,0,0,0,0
server/mpm/MPM.NAMING,3,1,0,0,0,0,0,0,0,0,0,0,0
support/apachectl.in,4,2,0,0,0,0,0,0,0,0,0,0,0
build/aix/README,66,1,0,0,0,0,0,0,0,0,0,0,0
support/envvars-std.in,6,1,0,0,0,0,0,0,0,0,0,0,1
build/NWGNUscripts.inc,86,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_data.dsp,226,2,0,0,0,0,0,0,0,0,0,0,0
modules/lua/test/test_httpd.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
support/log_server_status.in,186,5,0,0,0,0,0,0,0,0,0,0,0
build/NWGNUenvironment.inc,34,4,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUmakefile,20,6,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUserf,57,8,0,0,0,0,0,0,0,0,0,0,0
support/apxs.in,6,2,0,0,0,0,0,0,0,0,0,0,0
.gdbinit,43,2,0,0,0,0,0,0,0,0,0,0,0
NOTICE,10,5,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUdeflate,3,2,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_deflate.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxylbm_busy,26,6,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxylbm_hb,25,6,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxylbm_req,25,6,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxylbm_traf,27,6,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUaccesscompat,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUallowmethods,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthbasc,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthdigt,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthform,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthnano,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthndbd,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthndbm,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthnfil,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthnsocache,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthnzldap,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthzdbd,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthzdbm,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthzgrp,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUauthzusr,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/apreq/NWGNUmakefile,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/cache/NWGNUmod_cach,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/cache/NWGNUsocachdbm,7,3,0,0,0,0,0,0,0,0,0,0,0
modules/cache/NWGNUsocachmem,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/cache/NWGNUsocachshmcb,7,3,0,0,0,0,0,0,0,0,0,0,0
modules/cluster/NWGNUmodheartbeat,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/cluster/NWGNUmodheartmonitor,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/database/NWGNUmakefile,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/dav/fs/NWGNUmakefile,6,1,0,0,0,0,0,0,0,0,0,0,0
modules/dav/lock/NWGNUmakefile,6,1,0,0,0,0,0,0,0,0,0,0,0
modules/dav/main/NWGNUmakefile,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/debugging/NWGNUmodfirehose,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/echo/NWGNUmakefile,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/examples/NWGNUcase_flt,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/examples/NWGNUcase_flt_in,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/examples/NWGNUexample_hooks,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/examples/NWGNUexample_ipc,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/experimental/NWGNUnoloris,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUcharsetl,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUextfiltr,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUmod_filter,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUmod_request,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUmodbuffer,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUmodsed,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUproxyhtml,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUratelimit,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUreflector,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUreqtimeout,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUsubstitute,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/NWGNUxml2enc,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/generators/NWGNUautoindex,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/generators/NWGNUinfo,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/generators/NWGNUmod_asis,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/generators/NWGNUmod_cgi,6,1,0,0,0,0,0,0,0,0,0,0,0
modules/generators/NWGNUstatus,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/ldap/NWGNUmakefile,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/loggers/NWGNUforensic,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/loggers/NWGNUlogdebug,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/loggers/NWGNUmodlogio,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/NWGNUactions,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/NWGNUimagemap,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/NWGNUrewrite,6,1,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/NWGNUspeling,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/NWGNUuserdir,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/mappers/NWGNUvhost,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/NWGNUcernmeta,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/NWGNUexpires,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/NWGNUheaders,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/NWGNUmimemagi,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/NWGNUmodident,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/NWGNUmodversion,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/NWGNUremoteip,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/NWGNUuniqueid,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/metadata/NWGNUusertrk,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxyajp,47,8,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxybalancer,27,9,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxycon,15,5,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxyexpress,42,9,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxyfcgi,25,8,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxyftp,25,8,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxyhtp,25,8,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxyscgi,45,8,0,0,0,0,0,0,0,0,0,0,0
modules/slotmem/NWGNUslotmem_plain,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/slotmem/NWGNUslotmem_shm,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/NWGNUmakefile,12,2,0,0,0,0,0,0,0,0,0,0,0
modules/test/NWGNUoptfnexport,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/test/NWGNUoptfnimport,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/test/NWGNUopthookexport,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/test/NWGNUopthookimport,2,1,0,0,0,0,0,0,0,0,0,0,0
server/NWGNUmakefile,4,1,0,0,0,0,0,0,0,0,0,0,0
support/NWGNUab,2,1,0,0,0,0,0,0,0,0,0,0,0
support/NWGNUfirehose,2,1,0,0,0,0,0,0,0,0,0,0,0
support/NWGNUhtcacheclean,2,1,0,0,0,0,0,0,0,0,0,0,0
support/NWGNUlogres,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/config5.m4,5,2,0,0,0,0,0,0,0,0,0,0,0
modules/cache/NWGNUmakefile,1,1,0,0,0,0,0,0,0,0,0,0,0
support/NWGNUhtdbm,1,1,0,0,0,0,0,0,0,0,0,0,0
support/NWGNUhtpasswd,1,1,0,0,0,0,0,0,0,0,0,0,0
support/htdbm.dsp,12,2,0,0,0,0,0,0,0,0,0,0,0
support/htpasswd.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/NWGNUmakefile,1,1,0,0,0,0,0,0,0,0,0,0,0
server/mpm/eventopt/config3.m4,10,4,0,0,0,0,0,0,0,0,0,0,0
server/mpm/eventopt/fdqueue.c,99,9,0,0,0,0,0,0,0,0,0,0,0
LICENSE,41,3,0,0,0,0,0,0,0,0,0,0,0
server/mpm/eventopt/skiplist.c,402,7,0,0,0,0,0,0,0,0,0,0,0
server/mpm/eventopt/skiplist.h,128,4,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_access_compat.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authn_core.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authn_socache.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authz_core.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_proxy_html.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_reflector.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_sed.dsp,6,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_substitute.dsp,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/filters/mod_xml2enc.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/loggers/mod_log_debug.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/slotmem/mod_slotmem_plain.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/slotmem/mod_slotmem_shm.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
build/config_vars.sh.in,8,3,0,0,0,0,0,0,0,0,0,0,0
modules/lua/mod_lua.dsp,28,4,0,0,0,0,0,0,0,0,0,0,0
include/ap_skiplist.h,71,3,0,0,0,0,0,0,0,0,0,0,0
server/skiplist.c,155,8,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_websocket.c,597,5,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_tunnel.c,28,1,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxywebskt,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/mod_proxy_wstunnel.dsp,288,2,0,0,0,0,0,0,0,0,0,0,0
build/NWGNUhead.inc,2,1,0,0,0,0,0,0,0,0,0,0,0
build/NWGNUtail.inc,27,7,0,0,0,0,0,0,0,0,0,0,0
modules/session/NWGNUmakefile,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/mod_macro.dsp,222,1,0,0,0,0,0,0,0,0,0,0,0
server/mpm/eventopt/config.m4,2,1,0,0,0,0,0,0,0,0,0,0,0
build/ltlib.mk,8,2,0,0,0,0,0,0,0,0,0,0,0
ABOUT_APACHE,12,2,0,0,0,0,0,0,0,0,0,0,0
README.platforms,29,1,0,0,0,0,0,0,0,0,0,0,0
modules/cache/NWGNUcach_socache,1,1,0,0,0,0,0,0,0,0,0,0,0
modules/lua/Makefile.in,6,6,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_cache_socache.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/aaa/mod_authnz_fcgi.dsp,238,1,0,0,0,0,0,0,0,0,0,0,0
include/ap_config_layout.h.in,2,1,0,0,0,0,0,0,0,0,0,0,0
support/ab.dsp,8,1,0,0,0,0,0,0,0,0,0,0,0
support/abs.dsp,8,1,0,0,0,0,0,0,0,0,0,0,0
support/htcacheclean.dsp,8,1,0,0,0,0,0,0,0,0,0,0,0
support/htdigest.dsp,8,1,0,0,0,0,0,0,0,0,0,0,0
support/httxt2dbm.dsp,8,1,0,0,0,0,0,0,0,0,0,0,0
support/logresolve.dsp,8,1,0,0,0,0,0,0,0,0,0,0,0
support/rotatelogs.dsp,8,1,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_socache_dbm.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/cache/mod_socache_shmcb.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/README.dsov.fig,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/ssl/README.dsov.ps,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/ChangeLog,18,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/README.md,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/configure.ac,9,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_config.c,171,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_config.h,8,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_conn.c,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_conn_io.c,35,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_conn_io.h,1,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_io.c,37,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_io.h,6,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_io_set.c,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_mplx.c,57,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_mplx.h,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_session.c,34,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_stream.c,22,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_stream.h,3,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_task_input.c,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_util.c,172,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_util.h,24,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_version.h.in,8,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_workers.c,10,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/mod_h2.c,7,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/sandbox/nghttp2/Makefile,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/sandbox/test/bin/testrun,30,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/sandbox/test/conf/httpd.conf,15,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2/h2_response.h,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/sandbox/httpd/mod_ssl-alpn/ssl_engine_kernel.c,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/sandbox/httpd/mod_ssl-alpn/ssl_engine_io.c,2,1,0,0,0,0,0,0,0,0,0,0,0
modules/README,3,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/h2_alpn.c,16,2,0,0,0,0,0,0,0,0,0,0,0
modules/http2/h2_stream_set.c,211,8,0,0,0,0,0,0,0,0,0,0,0
modules/http2/h2_to_h1.c,58,6,0,0,0,0,0,0,0,0,0,0,0
modules/http2/h2_upgrade.c,6,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2.c,25,2,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test01.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test02.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test03.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test04.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test05.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test06.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test07.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test08.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test09.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test10.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test11.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test12.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test13.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test14.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test15.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test16.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test17.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test18.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test19.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test20.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test21.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test22.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test23.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test24.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test25.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test26.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test27.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test28.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test29.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test30.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test31.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test32.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test33.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test34.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test35.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test36.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test37.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test38.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test39.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test40.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test41.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test42.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test43.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test44.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test45.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test46.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test47.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test48.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/core/test/conf/test53.conf,0,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2.h,9,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/h2_to_h1.h,13,2,0,0,0,0,0,0,0,0,0,0,0
modules/http2/README.h2,39,2,0,0,0,0,0,0,0,0,0,0,0
BuildBin.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_h2.dsp,4,1,0,0,0,0,0,0,0,0,0,0,0
modules/http2/NWGNUmakefile,131,4,0,0,0,0,0,0,0,0,0,0,0
modules/http2/h2_stream_set.h,21,3,0,0,0,0,0,0,0,0,0,0,0
modules/http2/mod_http2.dsp,40,7,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxywstunnel,24,6,0,0,0,0,0,0,0,0,0,0,0
modules/proxy/NWGNUproxyhcheck,31,5,0,0,0,0,0,0,0,0,0,0,0
modules/http2/NWGNUmod_http2,68,6,0,0,0,0,0,0,0,0,0,0,0
modules/http2/NWGNUproxyht2,573,1,0,0,0,0,0,0,0,0,0,0,0
